"id";"uri";"nome";"idLegislaturaInicial";"idLegislaturaFinal";"nomeCivil";"cpf";"siglaSexo";"urlRedeSocial";"urlWebsite";"dataNascimento";"dataFalecimento";"ufNascimento";"municipioNascimento";"urlFoto";"escolaridade"
"131810";"https://dadosabertos.camara.leg.br/api/v2/deputados/131810";"ULISSES POTIGUAR";"45";"46";"Ulisses Bezerra Potiguar";"";"M";"";"";"1926-01-16";"2009-03-15";"RN";"Parelhas";"https://www.camara.leg.br/internet/deputado/bandep/131810.jpg";"Superior"
"131811";"https://dadosabertos.camara.leg.br/api/v2/deputados/131811";"VALTER GARCIA";"46";"46";"Valter Roberto Garcia";"";"M";"";"";"1947-02-05";"";"SP";"Santo André";"https://www.camara.leg.br/internet/deputado/bandep/131811.jpg";"Superior"
"131702";"https://dadosabertos.camara.leg.br/api/v2/deputados/131702";"VILELA DE MAGALHÃES";"43";"46";"Hamilton Vilela de Magalhães";"";"M";"";"";"1935-02-07";"2017-06-09";"PR";"Santo Antônio da Platina";"https://www.camara.leg.br/internet/deputado/bandep/131702.jpg";"Superior"
"131812";"https://dadosabertos.camara.leg.br/api/v2/deputados/131812";"WALDIR WALTER";"46";"46";"Waldir Walter";"";"M";"";"";"1933-09-24";"2019-11-27";"RS";"Santa Maria";"https://www.camara.leg.br/internet/deputado/bandep/131812.jpg";"Superior"
"131813";"https://dadosabertos.camara.leg.br/api/v2/deputados/131813";"WALDMIR BELINATI";"46";"46";"Waldmir Belinati";"";"M";"";"";"1950-06-04";"";"PR";"Cornélio Procópio";"https://www.camara.leg.br/internet/deputado/bandep/131813.jpg";"Superior"
"131814";"https://dadosabertos.camara.leg.br/api/v2/deputados/131814";"WALTER DE CASTRO";"45";"46";"Walter de Castro";"";"M";"";"";"1928-05-06";"2019-07-08";"";"";"https://www.camara.leg.br/internet/deputado/bandep/131814.jpg";"Superior"
"131815";"https://dadosabertos.camara.leg.br/api/v2/deputados/131815";"WALTER DE PRÁ";"46";"46";"Walter de Prá";"";"M";"";"";"1936-04-19";"";"ES";"Cachoeiro de Itapemirim";"https://www.camara.leg.br/internet/deputado/bandep/131815.jpg";"Superior"
"131816";"https://dadosabertos.camara.leg.br/api/v2/deputados/131816";"WALTER SILVA";"44";"46";"Walter da Silva";"";"M";"";"";"1933-05-02";"1994-07-25";"RJ";"";"https://www.camara.leg.br/internet/deputado/bandep/131816.jpg";"Superior"
"131817";"https://dadosabertos.camara.leg.br/api/v2/deputados/131817";"WILMAR GUIMARÃES";"41";"46";"Wilmar da Silva Guimarães";"";"M";"";"";"1917-07-28";"1981-01-14";"GO";"Rio Verde";"https://www.camara.leg.br/internet/deputado/bandep/131817.jpg";"Superior"
"131818";"https://dadosabertos.camara.leg.br/api/v2/deputados/131818";"ZANY GONZAGA";"46";"46";"Zany Gonzaga";"";"M";"";"";"1916-07-24";"2007-09-20";"SC";"Porto União";"https://www.camara.leg.br/internet/deputado/bandep/131818.jpg";""
"131497";"https://dadosabertos.camara.leg.br/api/v2/deputados/131497";"ABDON GONCALVES";"45";"45";"Abdon Gonçalves Nanhay";"";"M";"";"";"1928-09-01";"1983-03-10";"RJ";"São João de Meriti";"https://www.camara.leg.br/internet/deputado/bandep/131497.jpg";"Superior"
"131498";"https://dadosabertos.camara.leg.br/api/v2/deputados/131498";"ADERBAL JUREMA";"41";"45";"Aderbal de Araújo Jurema";"";"M";"";"";"1912-08-17";"1986-05-19";"PB";"João Pessoa";"https://www.camara.leg.br/internet/deputado/bandep/131498.jpg";"Superior"
"131499";"https://dadosabertos.camara.leg.br/api/v2/deputados/131499";"AGOSTINHO RODRIGUES";"43";"45";"Agostinho José Rodrigues";"";"M";"";"";"1915-03-21";"1987-07-02";"PR";"Curitiba";"https://www.camara.leg.br/internet/deputado/bandep/131499.jpg";""
"131501";"https://dadosabertos.camara.leg.br/api/v2/deputados/131501";"ALBERTO LAVINAS";"44";"45";"Alberto da Silva Lavinas";"";"M";"";"";"1930-05-10";"1991-02-02";"RJ";"Três Rios";"https://www.camara.leg.br/internet/deputado/bandep/131501.jpg";"Superior"
"131502";"https://dadosabertos.camara.leg.br/api/v2/deputados/131502";"ALBINO ZENI";"42";"45";"Albino Zeni";"";"M";"";"";"1917-06-13";"2006-03-12";"PR";"Piraquara";"https://www.camara.leg.br/internet/deputado/bandep/131502.jpg";"Superior"
"131512";"https://dadosabertos.camara.leg.br/api/v2/deputados/131512";"AMARAL FURLAN";"41";"45";"Antônio Oswaldo do Amaral Furlan";"";"M";"";"";"1924-04-14";"1988-07-21";"SP";"Sertãozinho";"https://www.camara.leg.br/internet/deputado/bandep/131512.jpg";"Superior"
"131507";"https://dadosabertos.camara.leg.br/api/v2/deputados/131507";"ANTONIO BELINATI";"45";"45";"Antonio Casemiro Belinati";"";"M";"";"";"1943-10-25";"";"MS";"Campo Grande";"https://www.camara.leg.br/internet/deputado/bandep/131507.jpg";"Superior"
"131506";"https://dadosabertos.camara.leg.br/api/v2/deputados/131506";"ANTONIO DE ANDRADE";"45";"45";"Antonio de Andrade";"";"M";"";"";"1911-11-11";"";"";"";"https://www.camara.leg.br/internet/deputado/bandep/131506.jpg";""
"131510";"https://dadosabertos.camara.leg.br/api/v2/deputados/131510";"ANTONIO JOSÉ";"45";"45";"Antônio José Sá Nascimento";"";"M";"";"";"1939-05-24";"2021-06-01";"BA";"Vitória da Conquista";"https://www.camara.leg.br/internet/deputado/bandep/131510.jpg";""
"131508";"https://dadosabertos.camara.leg.br/api/v2/deputados/131508";"ANTONIO MOTA";"45";"45";"Antonio Ferreira da Mota";"";"M";"";"";"1930-08-10";"";"CE";"Iguatu";"https://www.camara.leg.br/internet/deputado/bandep/131508.jpg";"Secundário"
"131500";"https://dadosabertos.camara.leg.br/api/v2/deputados/131500";"ANTUNES DE OLIVEIRA";"39";"45";"Alberico Antunes de Oliveira";"";"M";"";"";"1911-11-13";"1988-07-11";"BA";"Santa Maria da Vitória";"https://www.camara.leg.br/internet/deputado/bandep/131500.jpg";"Superior"
"131513";"https://dadosabertos.camara.leg.br/api/v2/deputados/131513";"ÁRIO TEODORO";"42";"45";"Ário Wolz Teodoro";"";"M";"";"";"1929-11-16";"2007-11-08";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131513.jpg";"Superior"
"131563";"https://dadosabertos.camara.leg.br/api/v2/deputados/131563";"ARLINDO KUNZLER";"43";"45";"José Arlindo Kunzler";"";"M";"";"";"1925-06-13";"2011-06-06";"RS";"Montenegro";"https://www.camara.leg.br/internet/deputado/bandep/131563.jpg";"Superior"
"131503";"https://dadosabertos.camara.leg.br/api/v2/deputados/131503";"AROLDO CARVALHO";"41";"45";"Aroldo Carneiro de Carvalho";"";"M";"";"";"1922-06-11";"1979-05-11";"SC";"Canoinhas";"https://www.camara.leg.br/internet/deputado/bandep/131503.jpg";"Superior"
"131505";"https://dadosabertos.camara.leg.br/api/v2/deputados/131505";"AURELIO CAMPOS";"45";"45";"Aurélio Roslindo Campos";"";"M";"";"";"1914-08-10";"1981-02-04";"SP";"Santos";"https://www.camara.leg.br/internet/deputado/bandep/131505.jpg";""
"131564";"https://dadosabertos.camara.leg.br/api/v2/deputados/131564";"BENEDITO CANELLAS";"45";"45";"José Benedito Canellas";"";"M";"";"";"1938-10-03";"2016-01-01";"SP";"São Manuel";"https://www.camara.leg.br/internet/deputado/bandep/131564.jpg";""
"131565";"https://dadosabertos.camara.leg.br/api/v2/deputados/131565";"BLOTA JUNIOR";"45";"45";"José Blota Junior";"";"M";"";"";"1920-03-03";"1999-12-22";"SP";"Ribeirão Bonito";"https://www.camara.leg.br/internet/deputado/bandep/131565.jpg";"Superior"
"131514";"https://dadosabertos.camara.leg.br/api/v2/deputados/131514";"BRÍGIDO TINOCO";"38";"45";"Brígido Fernandes Tinoco";"";"M";"";"";"1910-09-28";"1982-10-22";"RJ";"Niterói";"https://www.camara.leg.br/internet/deputado/bandep/131514.jpg";"Superior"
"131516";"https://dadosabertos.camara.leg.br/api/v2/deputados/131516";"CARLOS ALBERTO OLIVEIRA";"43";"45";"Carlos Alberto Gomes de Oliveira";"";"M";"";"";"1941-09-25";"2011-08-29";"PE";"Limoeiro";"https://www.camara.leg.br/internet/deputado/bandep/131516.jpg";"Superior"
"131518";"https://dadosabertos.camara.leg.br/api/v2/deputados/131518";"CÉLIO MARQUES FERNANDES";"44";"45";"Célio Marques Fernandes";"";"M";"";"";"1913-06-04";"1989-11-09";"RS";"Porto Alegre";"https://www.camara.leg.br/internet/deputado/bandep/131518.jpg";"Superior"
"131519";"https://dadosabertos.camara.leg.br/api/v2/deputados/131519";"CÉSAR NASCIMENTO";"44";"45";"César Corrêa do Nascimento";"";"M";"";"";"1929-12-25";"1980-12-25";"SC";"Laguna";"https://www.camara.leg.br/internet/deputado/bandep/131519.jpg";""
"131674";"https://dadosabertos.camara.leg.br/api/v2/deputados/131674";"CID FURTADO";"42";"45";"Cid Furtado";"";"M";"";"";"1923-08-02";"2015-09-28";"RS";"Pelotas";"https://www.camara.leg.br/internet/deputado/bandep/131674.jpg";"Superior"
"131520";"https://dadosabertos.camara.leg.br/api/v2/deputados/131520";"CLEVERSON TEIXEIRA";"45";"45";"Cleverson Teixeira";"";"M";"";"";"1939-11-08";"";"PR";"Paranaguá";"https://www.camara.leg.br/internet/deputado/bandep/131520.jpg";"Superior"
"131554";"https://dadosabertos.camara.leg.br/api/v2/deputados/131554";"COTTA BARBOSA";"45";"45";"Ivan Cotta Barbosa";"";"M";"";"";"1931-12-02";"2005-09-12";"MG";"Abre Campo";"https://www.camara.leg.br/internet/deputado/bandep/131554.jpg";"Superior"
"131521";"https://dadosabertos.camara.leg.br/api/v2/deputados/131521";"DANIEL FARACO";"38";"45";"Daniel Agostinho Faraco";"";"M";"";"";"1911-08-29";"2009-03-22";"SC";"Florianópolis";"https://www.camara.leg.br/internet/deputado/bandep/131521.jpg";"Secundário"
"131522";"https://dadosabertos.camara.leg.br/api/v2/deputados/131522";"DAYL DE ALMEIDA";"43";"45";"Dayl do Carmo Guimarães de Almeida";"";"M";"";"";"1918-07-16";"1990-01-29";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131522.jpg";"Superior"
"131559";"https://dadosabertos.camara.leg.br/api/v2/deputados/131559";"DIAS MENEZES";"42";"45";"Joaquim Mariano Dias Menezes";"";"M";"";"";"1914-02-19";"1997-06-19";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/131559.jpg";"Superior"
"131523";"https://dadosabertos.camara.leg.br/api/v2/deputados/131523";"DIB CHEREM";"44";"45";"Dib Cherem";"";"M";"";"";"1929-06-01";"2004-08-16";"SC";"Tijucas";"https://www.camara.leg.br/internet/deputado/bandep/131523.jpg";"Superior"
"131524";"https://dadosabertos.camara.leg.br/api/v2/deputados/131524";"DYRNO PIRES";"41";"45";"Dyrno Jurandyr Pires Ferreira";"";"M";"";"";"1926-09-07";"1986-05-06";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131524.jpg";"Superior"
"131525";"https://dadosabertos.camara.leg.br/api/v2/deputados/131525";"EDGAR MARTINS";"45";"45";"Edgar Martins";"";"M";"";"";"1929-07-30";"2005-11-15";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/131525.jpg";"Superior"
"131526";"https://dadosabertos.camara.leg.br/api/v2/deputados/131526";"ÉDISON BONNA";"44";"45";"Édison Burlamaqui Simões Bonna";"";"M";"";"";"1924-09-01";"1986-09-09";"PA";"Belém";"https://www.camara.leg.br/internet/deputado/bandep/131526.jpg";"Superior"
"131527";"https://dadosabertos.camara.leg.br/api/v2/deputados/131527";"ELCIVAL CAIADO";"45";"45";"Elcival Ramos Caiado";"";"M";"";"";"1923-04-10";"2004-08-07";"GO";"Goiás";"https://www.camara.leg.br/internet/deputado/bandep/131527.jpg";"Superior"
"131528";"https://dadosabertos.camara.leg.br/api/v2/deputados/131528";"EMANOEL WAISMANN";"42";"45";"Emmanoel Waismann";"";"M";"";"";"1930-04-11";"1984-07-02";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131528.jpg";"Secundário Incompleto"
"131529";"https://dadosabertos.camara.leg.br/api/v2/deputados/131529";"ERNESTO VALENTE";"43";"45";"Ernesto Gurgel Valente";"";"M";"";"";"1913-04-12";"2002-01-20";"CE";"Aracati";"https://www.camara.leg.br/internet/deputado/bandep/131529.jpg";"Superior"
"131530";"https://dadosabertos.camara.leg.br/api/v2/deputados/131530";"EXPEDITO ZANOTTI";"45";"45";"Expedito Zanotti";"";"M";"";"";"1930-07-28";"2012-11-13";"SP";"São Roque";"https://www.camara.leg.br/internet/deputado/bandep/131530.jpg";"Superior"
"131531";"https://dadosabertos.camara.leg.br/api/v2/deputados/131531";"FÁBIO FONSECA";"44";"45";"Fábio Fonseca e Silva";"";"M";"";"";"1920-02-20";"1984-09-20";"MG";"Uberlândia";"https://www.camara.leg.br/internet/deputado/bandep/131531.jpg";"Superior"
"131574";"https://dadosabertos.camara.leg.br/api/v2/deputados/131574";"FARIA LIMA";"44";"45";"JOSE ROBERTO FARIA LIMA";"";"M";"";"";"1940-07-25";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131574.jpg";"Superior"
"131533";"https://dadosabertos.camara.leg.br/api/v2/deputados/131533";"FERNANDO FAGUNDES NETTO";"44";"45";"Fernando Jorge Fagundes Netto";"";"M";"";"";"1925-08-09";"2003-08-02";"RJ";"São Gonçalo";"https://www.camara.leg.br/internet/deputado/bandep/131533.jpg";"Superior"
"131532";"https://dadosabertos.camara.leg.br/api/v2/deputados/131532";"FERNANDO GAMA";"42";"45";"Fernando da Gama e Souza";"";"M";"";"";"1925-02-10";"1993-04-05";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131532.jpg";"Superior"
"131616";"https://dadosabertos.camara.leg.br/api/v2/deputados/131616";"FERRAZ EGREJA";"39";"45";"Sylvestre Ferraz Egreja";"";"M";"";"";"1901-09-01";"2002-05-12";"MG";"Cristina";"https://www.camara.leg.br/internet/deputado/bandep/131616.jpg";"Primário"
"131534";"https://dadosabertos.camara.leg.br/api/v2/deputados/131534";"FLÁVIO GIOVINE";"44";"45";"Flávio Ettore Giovine";"";"M";"";"";"1924-02-06";"2009-08-09";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/131534.jpg";""
"131517";"https://dadosabertos.camara.leg.br/api/v2/deputados/131517";"FLEXA RIBEIRO";"43";"45";"Carlos Octávio Flexa Ribeiro";"";"M";"";"";"1914-08-11";"1991-08-06";"PA";"Belém";"https://www.camara.leg.br/internet/deputado/bandep/131517.jpg";""
"131535";"https://dadosabertos.camara.leg.br/api/v2/deputados/131535";"FRANCELINO PEREIRA";"42";"45";"Francelino Pereira dos Santos";"";"M";"";"";"1921-07-02";"2017-12-21";"PI";"Angical do Piauí";"https://www.camara.leg.br/internet/deputado/bandep/131535.jpg";"Superior"
"131536";"https://dadosabertos.camara.leg.br/api/v2/deputados/131536";"FRANCISCO BILAC PINTO";"45";"45";"Francisco Bilac Moreira Pinto";"";"M";"";"";"1934-04-11";"1983-08-05";"MG";"Santa Rita do Sapucaí";"https://www.camara.leg.br/internet/deputado/bandep/131536.jpg";"Superior"
"131538";"https://dadosabertos.camara.leg.br/api/v2/deputados/131538";"FRANCISCO ROCHA";"45";"45";"Francisco de Oliveira Rocha";"";"M";"";"";"1923-10-31";"2013-10-31";"RN";"Patu";"https://www.camara.leg.br/internet/deputado/bandep/131538.jpg";"Superior"
"131541";"https://dadosabertos.camara.leg.br/api/v2/deputados/131541";"FREDERICO BRANDÃO";"45";"45";"Frederico José Ribeiro Brandão";"";"M";"";"";"1936-05-02";"";"MA";"Caxias";"https://www.camara.leg.br/internet/deputado/bandep/131541.jpg";"Superior"
"131542";"https://dadosabertos.camara.leg.br/api/v2/deputados/131542";"GABRIEL HERMES";"40";"45";"Gabriel Hermes Filho";"";"M";"";"";"1909-05-22";"1999-10-06";"PA";"Castanhal";"https://www.camara.leg.br/internet/deputado/bandep/131542.jpg";"Superior"
"131543";"https://dadosabertos.camara.leg.br/api/v2/deputados/131543";"GAMALIEL GALVÃO";"45";"45";"Gamaliel Bueno Galvão";"";"M";"";"";"1922-04-30";"";"MA";"São Luís";"https://www.camara.leg.br/internet/deputado/bandep/131543.jpg";""
"131544";"https://dadosabertos.camara.leg.br/api/v2/deputados/131544";"GASTÃO MÜLLER";"43";"45";"Gastão de Mattos Müller";"";"M";"";"";"1924-05-04";"1996-05-07";"MT";"Três Lagoas";"https://www.camara.leg.br/internet/deputado/bandep/131544.jpg";"Superior"
"131545";"https://dadosabertos.camara.leg.br/api/v2/deputados/131545";"GENERVINO FONSECA";"45";"45";"Generviono Evangelista Fonseca";"";"M";"";"";"1919-09-04";"";"GO";"Catalão";"https://www.camara.leg.br/internet/deputado/bandep/131545.jpg";""
"131546";"https://dadosabertos.camara.leg.br/api/v2/deputados/131546";"GERALDO FREIRE";"41";"45";"Geraldo Freire da Silva";"";"M";"";"";"1912-06-29";"2002-07-01";"MG";"Boa Esperança";"https://www.camara.leg.br/internet/deputado/bandep/131546.jpg";"Superior"
"131568";"https://dadosabertos.camara.leg.br/api/v2/deputados/131568";"GOMES DO AMARAL";"45";"45";"José Gomes do Amaral";"";"M";"";"";"1937-10-14";"1983-10-21";"SP";"Taquarituba";"https://www.camara.leg.br/internet/deputado/bandep/131568.jpg";"Superior"
"131509";"https://dadosabertos.camara.leg.br/api/v2/deputados/131509";"GUAÇU PITERI";"45";"45";"Antonio Guaçu Dinaer Piteri";"";"M";"";"";"1935-04-06";"2021-06-06";"SP";"Pindorama";"https://www.camara.leg.br/internet/deputado/bandep/131509.jpg";"Superior"
"131548";"https://dadosabertos.camara.leg.br/api/v2/deputados/131548";"HÉLIO DE ALMEIDA";"45";"45";"Hélio Mello de Almeida";"";"M";"";"";"1919-06-12";"2002-04-05";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131548.jpg";"Superior"
"131547";"https://dadosabertos.camara.leg.br/api/v2/deputados/131547";"HÉLIO MAURO";"45";"45";"Hélio Mauro Umbelino Lobo";"";"M";"";"";"1942-06-19";"2026-01-01";"GO";"Goiânia";"https://www.camara.leg.br/internet/deputado/bandep/131547.jpg";""
"131551";"https://dadosabertos.camara.leg.br/api/v2/deputados/131551";"HENRIQUE CARDOSO";"45";"45";"Henrique Weyll Cardoso e Silva";"";"M";"";"";"1916-12-31";"2009-05-16";"BA";"Ilhéus";"https://www.camara.leg.br/internet/deputado/bandep/131551.jpg";"Superior"
"131549";"https://dadosabertos.camara.leg.br/api/v2/deputados/131549";"HENRIQUE FANSTONE";"44";"45";"Henrique Maurício Fanstone";"";"M";"";"";"1926-01-16";"2024-12-05";"GO";"Anápolis";"https://www.camara.leg.br/internet/deputado/bandep/131549.jpg";"Superior"
"131550";"https://dadosabertos.camara.leg.br/api/v2/deputados/131550";"HENRIQUE PRETTI";"45";"45";"Henrique Pretti";"";"M";"";"";"1924-08-26";"2010-07-11";"ES";"Santa Teresa";"https://www.camara.leg.br/internet/deputado/bandep/131550.jpg";""
"131537";"https://dadosabertos.camara.leg.br/api/v2/deputados/131537";"HUMBERTO BEZERRA";"43";"45";"Francisco Humberto Bezerra";"";"M";"";"";"1926-07-03";"2020-03-28";"CE";"Juazeiro do Norte";"https://www.camara.leg.br/internet/deputado/bandep/131537.jpg";"Superior"
"131552";"https://dadosabertos.camara.leg.br/api/v2/deputados/131552";"HUMBERTO LUCENA";"41";"45";"Humberto Coutinho de Lucena";"";"M";"";"";"1928-04-22";"1998-04-13";"PB";"João Pessoa";"https://www.camara.leg.br/internet/deputado/bandep/131552.jpg";"Superior"
"131553";"https://dadosabertos.camara.leg.br/api/v2/deputados/131553";"IVAHIR GARCIA";"45";"45";"Ivahir Freitas Garcia";"";"M";"";"";"1926-07-10";"";"SP";"Mogi das Cruzes";"https://www.camara.leg.br/internet/deputado/bandep/131553.jpg";""
"131555";"https://dadosabertos.camara.leg.br/api/v2/deputados/131555";"JAISON BARRETO";"44";"45";"Jaison Tupy Barreto";"";"M";"";"";"1933-08-16";"2021-09-26";"SC";"Laguna";"https://www.camara.leg.br/internet/deputado/bandep/131555.jpg";"Superior"
"131570";"https://dadosabertos.camara.leg.br/api/v2/deputados/131570";"JANDUHY CARNEIRO";"38";"45";"José Janduhy Carneiro";"";"M";"";"";"1903-07-20";"1975-07-07";"PB";"Pombal";"https://www.camara.leg.br/internet/deputado/bandep/131570.jpg";"Superior"
"131556";"https://dadosabertos.camara.leg.br/api/v2/deputados/131556";"JARMUND NASSER";"44";"45";"Jarmund Nasser";"";"M";"";"";"1925-07-18";"2004-05-24";"GO";"Caiapônia";"https://www.camara.leg.br/internet/deputado/bandep/131556.jpg";"Superior"
"131557";"https://dadosabertos.camara.leg.br/api/v2/deputados/131557";"JOÃO PEDRO";"45";"45";"João Pedro de Carvalho Neto";"";"M";"";"";"1926-04-26";"1987-12-24";"SP";"Lins";"https://www.camara.leg.br/internet/deputado/bandep/131557.jpg";"Superior"
"131558";"https://dadosabertos.camara.leg.br/api/v2/deputados/131558";"JOÃO VARGAS";"44";"45";"João Vargas de Oliveira";"";"M";"";"";"1908-10-15";"1993-12-05";"PR";"Ponta Grossa";"https://www.camara.leg.br/internet/deputado/bandep/131558.jpg";"Superior"
"131561";"https://dadosabertos.camara.leg.br/api/v2/deputados/131561";"JOIR BRASILEIRO";"45";"45";"Joir da Silva Martins Brasileiro";"";"M";"";"";"1926-10-24";"2006-02-02";"BA";"Salvador";"https://www.camara.leg.br/internet/deputado/bandep/131561.jpg";"Superior"
"131562";"https://dadosabertos.camara.leg.br/api/v2/deputados/131562";"JONAS CARLOS";"41";"45";"Jonas Carlos da Silva";"";"M";"";"";"1909-09-27";"1979-05-27";"RN";"Almino Afonso";"https://www.camara.leg.br/internet/deputado/bandep/131562.jpg";""
"131567";"https://dadosabertos.camara.leg.br/api/v2/deputados/131567";"JOSÉ BONIFÁCIO";"38";"45";"José Bonifácio Lafayette de Andrada";"";"M";"";"";"1904-05-01";"1986-02-18";"MG";"Barbacena";"https://www.camara.leg.br/internet/deputado/bandep/131567.jpg";"Superior"
"131566";"https://dadosabertos.camara.leg.br/api/v2/deputados/131566";"JOSÉ BONIFÁCIO NETO";"44";"45";"José Bonifácio Diniz de Andrada Neto";"";"M";"";"";"1928-01-05";"2002-06-30";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/131566.jpg";"Superior"
